1669667565,0.1672428979999978
1669667684,0.1501787770000078
1669667986,0.15573655399998643
1669668104,0.17501951299999519
1669745097,0.14293852699999832
1669745960,0.15592469800000686
1669811102,0.18620463299998846
1669897489,0.15327867700000297
1669983709,0.168192600999987
1670069963,0.1571823059999815
1670091722,0.1565814080000223
1670156456,0.1562253670000473
1670495886,0.10933309500001087
1670502096,0.11629533400000014
1670588450,0.11232038099998931
1670674781,0.11550352400000463
1670761211,0.12957077400000117
1670847741,0.11520201399997632
1670934121,0.12455063699999869
1671009982,0.104672616000002
1671010191,0.1091471160000026
1671010347,0.14067832000000635
1671020545,0.12555017500000076
1671033184,0.1145470879999948
1671106923,0.12723391500000503
1671193177,0.11965093599999932
1671279510,0.12399561000000858
1671365913,0.11725038100001939
1671452467,0.12423660900000755
1671538858,0.12416099700000416
1671625264,0.12449977400000023
1671711645,0.12034289199999648
1671797981,0.12368435799999133
1671884305,0.12130654000000618
1671970740,0.11652348100000154
1672057204,0.12633668099999795
1672143605,0.12641032599999846
1672229996,0.12192864699997585
1672316393,0.1255420080000249
1672402753,0.12080508500002907
1672489099,0.115923969999983
1672575565,0.1169545360000086
1672662025,0.11443615999996837
1672748473,0.12428622200002337
1672834869,0.12133414900000616
1672921288,0.13865420000000483
1673007658,0.11515897199998903
1673093929,0.1212652520000006
1673180358,0.11234716499998854
1673266919,0.12133741099998474
1673353352,0.11177229300000135
